NASA Surface meteorology and Solar Energy: Global Data
Monthly Averaged Insolation Clearness Index (0 to 1.0)

Monthly average for July 1983 - June 1993

Lat Lon Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec
-90 39 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-90 40 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-90 41 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-90 42 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-90 43 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-90 44 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-90 45 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 46 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-90 47 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 48 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 49 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 50 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 51 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 52 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 53 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 54 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 55 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 56 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 57 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 58 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 59 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 60 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 61 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 62 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 63 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 64 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 65 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 66 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 67 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 68 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 69 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 70 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 71 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 72 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 73 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 74 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 75 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 76 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 77 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 78 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 79 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 80 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-90 81 0.78 0.72 0.31 na na na na na 0.31 0.60 0.80 0.81
-90 82 0.78 0.72 0.31 na na na na na 0.31 0.60 0.80 0.81
-90 83 0.78 0.72 0.31 na na na na na 0.31 0.60 0.80 0.81
-90 84 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 85 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 86 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 87 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 88 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 89 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 90 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 91 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 92 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 93 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 94 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 95 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 96 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 97 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 98 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 99 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 100 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 101 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 102 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 103 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 104 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 105 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 106 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 107 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 108 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 109 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 110 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 111 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 112 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 113 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 114 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 115 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 116 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 117 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.81
-90 118 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 119 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 120 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 121 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 122 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 123 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 124 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 125 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 126 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 127 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 128 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-90 129 0.77 0.71 0.31 na na na na na 0.31 0.58 0.80 0.80
-90 130 0.77 0.71 0.31 na na na na na 0.31 0.58 0.80 0.80
-90 131 0.77 0.71 0.31 na na na na na 0.31 0.58 0.80 0.80
-90 132 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 133 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 134 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 135 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 136 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 137 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 138 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 139 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 140 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 141 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 142 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 143 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 144 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 145 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 146 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 147 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 148 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 149 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 150 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 151 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 152 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 153 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 154 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 155 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 156 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 157 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 158 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 159 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 160 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 161 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 162 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 163 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 164 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 165 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 166 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 167 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 168 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 169 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 170 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 171 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 172 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 173 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-90 174 0.77 0.70 0.31 na na na na na 0.31 0.57 0.79 0.80
-90 175 0.77 0.70 0.31 na na na na na 0.31 0.57 0.79 0.80
-90 176 0.77 0.70 0.31 na na na na na 0.31 0.57 0.79 0.80
-90 177 0.77 0.70 0.31 na na na na na 0.31 0.57 0.79 0.80
-90 178 0.77 0.70 0.31 na na na na na 0.31 0.57 0.79 0.80
-90 179 0.77 0.70 0.31 na na na na na 0.31 0.57 0.79 0.80
-89 0 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 1 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 2 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 3 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 4 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 5 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 6 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 7 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 8 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 9 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 10 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 11 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 12 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 13 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 14 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 15 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 16 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 17 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 18 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 19 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 20 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 21 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 22 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 23 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 24 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 25 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 26 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 27 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 28 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 29 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 30 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 31 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 32 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 33 0.77 0.72 0.31 na na na na na 0.35 0.60 0.80 0.81
-89 34 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 35 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 36 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 37 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 38 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 39 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 40 0.77 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 41 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 42 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 43 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 44 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 45 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 46 0.78 0.72 0.31 na na na na na 0.35 0.60 0.81 0.81
-89 47 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 48 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 49 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 50 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 51 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 52 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 53 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 54 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 55 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 56 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 57 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 58 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 59 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 60 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 61 0.78 0.73 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 62 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 63 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 64 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 65 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 66 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 67 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 68 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 69 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 70 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 71 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 72 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 73 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 74 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 75 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 76 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 77 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 78 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 79 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 80 0.78 0.72 0.31 na na na na na 0.31 0.60 0.81 0.81
-89 81 0.78 0.72 0.31 na na na na na 0.31 0.60 0.80 0.81
-89 82 0.78 0.72 0.31 na na na na na 0.31 0.60 0.80 0.81
-89 83 0.78 0.72 0.31 na na na na na 0.31 0.60 0.80 0.81
-89 84 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 85 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 86 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 87 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 88 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 89 0.78 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 90 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 91 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 92 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 93 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 94 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 95 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 96 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 97 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 98 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 99 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 100 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 101 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 102 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 103 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 104 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 105 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 106 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 107 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 108 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 109 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 110 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 111 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 112 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 113 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 114 0.77 0.72 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 115 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 116 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 117 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.81
-89 118 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 119 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 120 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 121 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 122 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 123 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 124 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 125 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 126 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 127 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 128 0.77 0.71 0.31 na na na na na 0.31 0.59 0.80 0.80
-89 129 0.77 0.71 0.31 na na na na na 0.31 0.58 0.80 0.80
-89 130 0.77 0.71 0.31 na na na na na 0.31 0.58 0.80 0.80
-89 131 0.77 0.71 0.31 na na na na na 0.31 0.58 0.80 0.80
-89 132 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 133 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 134 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 135 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 136 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 137 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 138 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 139 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 140 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 141 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 142 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 143 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 144 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 145 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 146 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 147 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 148 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 149 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 150 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 151 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 152 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 153 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 154 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 155 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 156 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 157 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 158 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 159 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 160 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 161 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 162 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 163 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 164 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 165 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 166 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 167 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 168 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 169 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 170 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 171 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
-89 172 0.77 0.71 0.31 na na na na na 0.31 0.58 0.79 0.80
