NASA Surface meteorology and Solar Energy: Global Data
Monthly Averaged Insolation Clearness Index (0 to 1.0)

Monthly average for July 1983 - June 1993

Lat Lon Jan Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
0 -155 0.65 0.65 0.63 0.64 0.64 0.67 0.67 0.68 0.69 0.69 0.68 0.66
0 -154 0.65 0.65 0.63 0.64 0.64 0.67 0.67 0.68 0.69 0.69 0.68 0.66
0 -153 0.65 0.65 0.63 0.64 0.64 0.67 0.67 0.68 0.70 0.69 0.68 0.67
0 -152 0.66 0.65 0.63 0.64 0.65 0.67 0.67 0.68 0.70 0.70 0.68 0.67
0 -151 0.66 0.65 0.63 0.64 0.65 0.67 0.67 0.69 0.70 0.70 0.68 0.67
0 -150 0.66 0.65 0.63 0.64 0.65 0.67 0.68 0.69 0.70 0.70 0.68 0.67
0 -149 0.67 0.65 0.63 0.64 0.65 0.67 0.68 0.69 0.70 0.70 0.69 0.67
0 -148 0.67 0.66 0.64 0.64 0.65 0.67 0.68 0.69 0.70 0.70 0.69 0.67
0 -147 0.67 0.66 0.64 0.65 0.65 0.67 0.68 0.69 0.70 0.70 0.69 0.67
0 -146 0.67 0.66 0.64 0.65 0.65 0.67 0.68 0.69 0.70 0.70 0.69 0.67
0 -145 0.67 0.66 0.64 0.65 0.65 0.68 0.68 0.69 0.70 0.70 0.69 0.67
0 -144 0.67 0.66 0.64 0.65 0.65 0.68 0.68 0.70 0.70 0.70 0.69 0.68
0 -143 0.67 0.66 0.64 0.65 0.65 0.68 0.68 0.70 0.70 0.70 0.69 0.68
0 -142 0.67 0.66 0.64 0.64 0.65 0.68 0.68 0.70 0.70 0.70 0.69 0.68
0 -141 0.67 0.66 0.64 0.64 0.65 0.68 0.69 0.70 0.70 0.70 0.69 0.68
0 -140 0.68 0.66 0.64 0.64 0.65 0.68 0.69 0.70 0.70 0.70 0.69 0.68
0 -139 0.68 0.66 0.64 0.64 0.65 0.68 0.69 0.70 0.70 0.70 0.68 0.68
0 -138 0.68 0.66 0.64 0.64 0.65 0.68 0.69 0.70 0.70 0.70 0.68 0.68
0 -137 0.68 0.66 0.64 0.64 0.65 0.68 0.69 0.70 0.69 0.70 0.68 0.68
0 -136 0.68 0.66 0.64 0.65 0.65 0.68 0.69 0.70 0.69 0.70 0.68 0.68
0 -135 0.68 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.70 0.70 0.68 0.68
0 -134 0.68 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.70 0.70 0.68 0.67
0 -133 0.68 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.69 0.70 0.68 0.67
0 -132 0.68 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.69 0.70 0.68 0.67
0 -131 0.67 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.69 0.69 0.68 0.67
0 -130 0.67 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.70 0.69 0.68 0.67
0 -129 0.67 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.70 0.69 0.68 0.67
0 -128 0.67 0.66 0.64 0.65 0.65 0.68 0.69 0.69 0.70 0.69 0.67 0.66
0 -127 0.67 0.67 0.64 0.65 0.65 0.68 0.69 0.68 0.69 0.69 0.67 0.66
0 -126 0.67 0.66 0.64 0.65 0.65 0.68 0.69 0.68 0.68 0.67 0.67 0.66
0 -125 0.67 0.66 0.64 0.65 0.65 0.68 0.69 0.68 0.66 0.65 0.67 0.65
0 -124 0.67 0.66 0.64 0.65 0.65 0.68 0.68 0.68 0.65 0.64 0.67 0.65
0 -123 0.66 0.66 0.64 0.65 0.65 0.68 0.68 0.67 0.64 0.63 0.67 0.64
0 -122 0.66 0.66 0.64 0.65 0.65 0.68 0.68 0.67 0.64 0.63 0.67 0.64
0 -121 0.66 0.65 0.64 0.65 0.65 0.68 0.67 0.67 0.64 0.63 0.67 0.64
0 -120 0.66 0.65 0.64 0.65 0.65 0.68 0.67 0.66 0.63 0.63 0.66 0.63
0 -119 0.66 0.65 0.64 0.64 0.65 0.68 0.66 0.66 0.62 0.62 0.66 0.63
0 -118 0.66 0.65 0.64 0.64 0.65 0.68 0.66 0.65 0.62 0.61 0.66 0.63
0 -117 0.66 0.65 0.64 0.64 0.65 0.68 0.66 0.65 0.60 0.60 0.65 0.63
0 -116 0.66 0.65 0.64 0.64 0.65 0.67 0.65 0.64 0.60 0.60 0.65 0.63
0 -115 0.65 0.65 0.64 0.64 0.65 0.67 0.65 0.64 0.60 0.60 0.65 0.63
0 -114 0.65 0.64 0.64 0.64 0.65 0.67 0.65 0.64 0.59 0.59 0.65 0.63
0 -113 0.65 0.64 0.64 0.64 0.65 0.67 0.65 0.64 0.59 0.59 0.65 0.63
0 -112 0.65 0.64 0.64 0.64 0.65 0.67 0.65 0.64 0.59 0.59 0.64 0.63
0 -111 0.64 0.64 0.64 0.64 0.65 0.67 0.65 0.64 0.58 0.58 0.64 0.62
0 -110 0.64 0.64 0.64 0.64 0.65 0.66 0.64 0.63 0.58 0.58 0.64 0.62
0 -109 0.64 0.64 0.64 0.64 0.65 0.66 0.64 0.63 0.57 0.58 0.63 0.62
0 -108 0.63 0.63 0.64 0.64 0.65 0.65 0.64 0.62 0.57 0.58 0.63 0.62
0 -107 0.63 0.63 0.64 0.64 0.65 0.65 0.64 0.62 0.56 0.58 0.62 0.62
0 -106 0.63 0.62 0.63 0.64 0.65 0.65 0.63 0.61 0.56 0.57 0.62 0.62
0 -105 0.63 0.62 0.63 0.64 0.65 0.65 0.63 0.61 0.56 0.57 0.62 0.62
0 -104 0.63 0.62 0.63 0.64 0.64 0.65 0.62 0.60 0.55 0.56 0.61 0.62
0 -103 0.62 0.62 0.63 0.64 0.64 0.65 0.62 0.60 0.55 0.56 0.61 0.62
0 -102 0.62 0.61 0.63 0.64 0.64 0.64 0.61 0.59 0.54 0.55 0.61 0.61
0 -101 0.62 0.61 0.63 0.64 0.64 0.64 0.61 0.58 0.53 0.55 0.59 0.61
0 -100 0.62 0.61 0.63 0.64 0.64 0.63 0.60 0.58 0.52 0.54 0.56 0.61
0 -99 0.62 0.61 0.63 0.64 0.64 0.62 0.59 0.57 0.51 0.53 0.54 0.60
0 -98 0.62 0.62 0.63 0.64 0.64 0.62 0.59 0.57 0.51 0.52 0.54 0.60
0 -97 0.62 0.62 0.64 0.64 0.64 0.61 0.58 0.56 0.50 0.52 0.53 0.59
0 -96 0.61 0.62 0.64 0.64 0.63 0.61 0.57 0.56 0.50 0.51 0.53 0.59
0 -95 0.61 0.63 0.65 0.65 0.63 0.61 0.57 0.55 0.49 0.51 0.53 0.59
0 -94 0.61 0.63 0.65 0.65 0.63 0.61 0.56 0.55 0.49 0.51 0.53 0.59
0 -93 0.60 0.62 0.65 0.65 0.63 0.61 0.54 0.53 0.50 0.52 0.53 0.59
0 -92 0.60 0.62 0.65 0.64 0.63 0.60 0.52 0.52 0.51 0.52 0.53 0.60
0 -91 0.60 0.62 0.65 0.64 0.62 0.59 0.50 0.50 0.50 0.51 0.53 0.59
0 -90 0.59 0.62 0.65 0.63 0.61 0.58 0.47 0.47 0.49 0.50 0.51 0.58
0 -89 0.59 0.62 0.66 0.63 0.60 0.56 0.45 0.45 0.47 0.49 0.50 0.57
0 -88 0.58 0.62 0.65 0.62 0.59 0.55 0.44 0.43 0.46 0.47 0.49 0.56
0 -87 0.58 0.62 0.65 0.62 0.59 0.53 0.42 0.42 0.45 0.46 0.47 0.55
0 -86 0.57 0.62 0.65 0.62 0.58 0.51 0.40 0.40 0.43 0.44 0.46 0.54
0 -85 0.56 0.61 0.64 0.61 0.57 0.49 0.38 0.38 0.41 0.43 0.44 0.52
0 -84 0.55 0.59 0.62 0.61 0.56 0.48 0.36 0.36 0.40 0.41 0.43 0.51
0 -83 0.53 0.56 0.60 0.59 0.55 0.47 0.37 0.36 0.40 0.41 0.43 0.50
0 -82 0.50 0.53 0.57 0.57 0.54 0.46 0.37 0.37 0.40 0.41 0.43 0.48
0 -81 0.46 0.48 0.52 0.51 0.49 0.44 0.38 0.38 0.39 0.39 0.41 0.45
0 -80 0.40 0.43 0.45 0.44 0.43 0.41 0.40 0.39 0.38 0.38 0.39 0.40
0 -79 0.37 0.39 0.40 0.39 0.39 0.38 0.41 0.41 0.38 0.37 0.38 0.38
0 -78 0.40 0.39 0.39 0.38 0.39 0.38 0.40 0.41 0.41 0.39 0.40 0.42
0 -77 0.43 0.40 0.39 0.38 0.40 0.38 0.39 0.42 0.43 0.42 0.42 0.45
0 -76 0.46 0.42 0.40 0.38 0.40 0.38 0.39 0.42 0.45 0.43 0.43 0.47
0 -75 0.48 0.43 0.42 0.38 0.40 0.39 0.40 0.43 0.46 0.44 0.44 0.49
0 -74 0.50 0.44 0.43 0.39 0.41 0.39 0.40 0.43 0.47 0.45 0.44 0.49
0 -73 0.48 0.43 0.43 0.40 0.41 0.39 0.40 0.43 0.47 0.45 0.44 0.48
0 -72 0.46 0.43 0.43 0.40 0.41 0.39 0.40 0.43 0.46 0.45 0.44 0.47
0 -71 0.44 0.43 0.43 0.41 0.41 0.39 0.41 0.43 0.46 0.45 0.43 0.45
0 -70 0.42 0.42 0.42 0.41 0.41 0.39 0.41 0.43 0.47 0.45 0.43 0.43
0 -69 0.41 0.41 0.42 0.41 0.41 0.39 0.42 0.44 0.47 0.45 0.43 0.42
0 -68 0.42 0.42 0.42 0.41 0.41 0.40 0.43 0.44 0.47 0.45 0.44 0.43
0 -67 0.44 0.43 0.43 0.42 0.41 0.41 0.43 0.45 0.48 0.46 0.45 0.44
0 -66 0.45 0.43 0.44 0.42 0.41 0.41 0.44 0.45 0.48 0.47 0.45 0.45
0 -65 0.46 0.44 0.44 0.42 0.41 0.41 0.45 0.46 0.48 0.47 0.46 0.46
0 -64 0.47 0.44 0.44 0.42 0.40 0.41 0.46 0.47 0.49 0.48 0.46 0.47
0 -63 0.46 0.45 0.45 0.42 0.40 0.41 0.46 0.48 0.50 0.49 0.48 0.48
0 -62 0.46 0.45 0.45 0.43 0.40 0.41 0.47 0.49 0.51 0.51 0.49 0.48
0 -61 0.45 0.44 0.44 0.42 0.41 0.43 0.48 0.50 0.53 0.53 0.50 0.48
0 -60 0.44 0.43 0.43 0.41 0.42 0.45 0.50 0.51 0.55 0.54 0.50 0.48
0 -59 0.43 0.42 0.42 0.41 0.43 0.47 0.52 0.53 0.57 0.56 0.51 0.48
0 -58 0.44 0.42 0.42 0.42 0.44 0.48 0.53 0.54 0.58 0.57 0.52 0.48
0 -57 0.44 0.42 0.42 0.43 0.46 0.50 0.55 0.56 0.59 0.58 0.53 0.49
0 -56 0.44 0.42 0.41 0.43 0.46 0.50 0.56 0.57 0.60 0.58 0.53 0.49
0 -55 0.44 0.42 0.41 0.42 0.47 0.50 0.56 0.57 0.60 0.58 0.53 0.49
0 -54 0.44 0.41 0.40 0.42 0.47 0.50 0.56 0.58 0.60 0.59 0.54 0.49
0 -53 0.43 0.40 0.39 0.40 0.46 0.50 0.56 0.58 0.61 0.59 0.54 0.49
0 -52 0.42 0.39 0.38 0.39 0.44 0.50 0.56 0.59 0.61 0.60 0.55 0.49
0 -51 0.42 0.39 0.39 0.40 0.46 0.52 0.58 0.61 0.62 0.61 0.56 0.50
0 -50 0.42 0.39 0.40 0.41 0.48 0.55 0.60 0.63 0.64 0.62 0.58 0.52
0 -49 0.43 0.40 0.40 0.42 0.50 0.57 0.62 0.65 0.65 0.63 0.60 0.53
0 -48 0.45 0.41 0.41 0.43 0.51 0.58 0.63 0.66 0.66 0.64 0.61 0.55
0 -47 0.46 0.43 0.42 0.44 0.52 0.59 0.64 0.66 0.67 0.65 0.63 0.56
0 -46 0.48 0.44 0.43 0.45 0.52 0.60 0.65 0.67 0.67 0.66 0.64 0.57
0 -45 0.50 0.46 0.45 0.47 0.53 0.61 0.65 0.68 0.68 0.67 0.65 0.59
0 -44 0.51 0.48 0.47 0.48 0.54 0.61 0.65 0.68 0.69 0.68 0.66 0.60
0 -43 0.51 0.48 0.47 0.48 0.55 0.61 0.65 0.68 0.69 0.68 0.66 0.60
0 -42 0.51 0.49 0.48 0.48 0.55 0.61 0.65 0.68 0.69 0.68 0.66 0.60
0 -41 0.51 0.49 0.48 0.49 0.55 0.61 0.65 0.68 0.69 0.68 0.66 0.60
0 -40 0.51 0.49 0.48 0.49 0.55 0.61 0.65 0.68 0.69 0.68 0.66 0.60
0 -39 0.50 0.49 0.48 0.49 0.55 0.61 0.65 0.67 0.68 0.67 0.66 0.59
0 -38 0.50 0.49 0.48 0.48 0.55 0.62 0.65 0.68 0.68 0.67 0.66 0.59
0 -37 0.49 0.48 0.47 0.48 0.55 0.62 0.66 0.68 0.68 0.67 0.66 0.58
0 -36 0.49 0.48 0.47 0.48 0.56 0.63 0.66 0.68 0.68 0.67 0.65 0.58
0 -35 0.48 0.47 0.47 0.48 0.56 0.63 0.67 0.68 0.68 0.66 0.65 0.58
0 -34 0.48 0.47 0.47 0.48 0.56 0.64 0.67 0.68 0.67 0.66 0.65 0.58
0 -33 0.49 0.47 0.48 0.49 0.57 0.63 0.66 0.68 0.67 0.66 0.65 0.58
0 -32 0.49 0.47 0.49 0.50 0.57 0.63 0.66 0.67 0.66 0.65 0.65 0.58
0 -31 0.50 0.48 0.49 0.51 0.58 0.63 0.66 0.67 0.66 0.65 0.64 0.59
0 -30 0.50 0.48 0.50 0.51 0.58 0.63 0.66 0.67 0.66 0.65 0.64 0.59
0 -29 0.50 0.49 0.50 0.52 0.58 0.64 0.66 0.67 0.66 0.65 0.64 0.59
0 -28 0.50 0.49 0.50 0.50 0.58 0.64 0.66 0.67 0.65 0.65 0.64 0.59
0 -27 0.50 0.49 0.49 0.49 0.58 0.64 0.66 0.67 0.65 0.65 0.64 0.59
0 -26 0.49 0.50 0.49 0.48 0.58 0.64 0.66 0.66 0.65 0.65 0.64 0.59
0 -25 0.50 0.50 0.49 0.48 0.59 0.64 0.66 0.66 0.65 0.65 0.63 0.59
0 -24 0.50 0.51 0.49 0.47 0.59 0.64 0.66 0.66 0.64 0.65 0.63 0.59
0 -23 0.50 0.52 0.49 0.48 0.59 0.63 0.66 0.65 0.64 0.65 0.63 0.60
0 -22 0.51 0.53 0.50 0.48 0.59 0.63 0.66 0.65 0.64 0.64 0.63 0.60
0 -21 0.51 0.54 0.50 0.48 0.59 0.63 0.66 0.65 0.63 0.64 0.62 0.60
0 -20 0.52 0.55 0.50 0.49 0.59 0.63 0.66 0.64 0.63 0.64 0.62 0.60
0 -19 0.52 0.56 0.50 0.49 0.59 0.63 0.66 0.64 0.63 0.64 0.62 0.60
0 -18 0.52 0.56 0.51 0.49 0.59 0.63 0.65 0.64 0.62 0.63 0.62 0.60
0 -17 0.52 0.57 0.52 0.50 0.59 0.63 0.65 0.63 0.62 0.63 0.61 0.59
0 -16 0.52 0.57 0.52 0.50 0.59 0.63 0.65 0.63 0.61 0.63 0.61 0.59
0 -15 0.53 0.58 0.53 0.50 0.59 0.63 0.65 0.63 0.61 0.62 0.61 0.59
0 -14 0.53 0.58 0.53 0.51 0.59 0.62 0.65 0.63 0.61 0.62 0.61 0.59
0 -13 0.53 0.58 0.54 0.51 0.59 0.62 0.65 0.63 0.60 0.62 0.61 0.58
0 -12 0.53 0.58 0.54 0.51 0.59 0.61 0.65 0.63 0.60 0.62 0.61 0.58
0 -11 0.53 0.59 0.54 0.50 0.59 0.61 0.65 0.62 0.60 0.61 0.60 0.58
0 -10 0.53 0.59 0.54 0.50 0.58 0.61 0.64 0.62 0.60 0.61 0.60 0.58
0 -9 0.53 0.59 0.54 0.50 0.57 0.61 0.64 0.62 0.59 0.60 0.59 0.57
0 -8 0.53 0.59 0.54 0.50 0.57 0.61 0.64 0.61 0.59 0.60 0.59 0.57
0 -7 0.53 0.58 0.54 0.49 0.56 0.60 0.63 0.60 0.58 0.59 0.58 0.57
0 -6 0.52 0.58 0.53 0.49 0.55 0.60 0.62 0.59 0.58 0.58 0.58 0.57
0 -5 0.52 0.58 0.53 0.48 0.55 0.59 0.61 0.59 0.57 0.57 0.57 0.57
0 -4 0.52 0.57 0.53 0.48 0.54 0.59 0.60 0.58 0.56 0.56 0.57 0.56
0 -3 0.52 0.57 0.52 0.48 0.54 0.58 0.60 0.58 0.56 0.56 0.57 0.56
0 -2 0.51 0.56 0.52 0.48 0.54 0.58 0.59 0.57 0.55 0.55 0.57 0.56
0 -1 0.51 0.56 0.52 0.48 0.54 0.57 0.58 0.56 0.55 0.55 0.56 0.55
1 -180 0.55 0.57 0.58 0.57 0.59 0.61 0.62 0.63 0.64 0.65 0.62 0.58
1 -179 0.55 0.57 0.58 0.57 0.60 0.61 0.62 0.64 0.64 0.66 0.63 0.59
1 -178 0.55 0.58 0.58 0.57 0.60 0.62 0.62 0.64 0.64 0.66 0.63 0.59
1 -177 0.55 0.58 0.58 0.57 0.60 0.62 0.62 0.64 0.65 0.66 0.63 0.60
1 -176 0.56 0.58 0.59 0.57 0.60 0.62 0.63 0.64 0.65 0.66 0.64 0.60
1 -175 0.56 0.58 0.59 0.57 0.60 0.62 0.63 0.64 0.66 0.66 0.64 0.60
1 -174 0.57 0.58 0.59 0.57 0.60 0.62 0.63 0.65 0.66 0.66 0.64 0.61
1 -173 0.57 0.59 0.60 0.57 0.60 0.62 0.63 0.65 0.66 0.67 0.65 0.61
1 -172 0.57 0.59 0.61 0.58 0.60 0.63 0.63 0.65 0.67 0.67 0.65 0.62
1 -171 0.58 0.60 0.61 0.58 0.60 0.63 0.63 0.65 0.67 0.67 0.65 0.62
1 -170 0.58 0.60 0.61 0.58 0.60 0.63 0.63 0.66 0.67 0.67 0.65 0.62
1 -169 0.59 0.61 0.61 0.58 0.61 0.63 0.63 0.66 0.67 0.67 0.65 0.62
1 -168 0.59 0.61 0.61 0.58 0.61 0.63 0.63 0.66 0.68 0.67 0.65 0.62
1 -167 0.59 0.62 0.61 0.58 0.61 0.63 0.63 0.66 0.68 0.67 0.65 0.62
1 -166 0.59 0.62 0.61 0.58 0.61 0.63 0.63 0.66 0.68 0.67 0.65 0.63
1 -165 0.59 0.62 0.61 0.59 0.62 0.63 0.64 0.66 0.68 0.68 0.65 0.63
1 -164 0.60 0.62 0.61 0.59 0.62 0.63 0.64 0.66 0.68 0.68 0.65 0.63
1 -163 0.60 0.62 0.61 0.59 0.62 0.63 0.64 0.66 0.68 0.68 0.66 0.63
1 -162 0.60 0.62 0.61 0.59 0.62 0.64 0.64 0.66 0.68 0.68 0.66 0.64
1 -161 0.61 0.62 0.61 0.60 0.62 0.64 0.64 0.66 0.68 0.68 0.66 0.64
1 -160 0.61 0.63 0.61 0.60 0.63 0.64 0.65 0.67 0.68 0.68 0.66 0.64
1 -159 0.62 0.63 0.61 0.61 0.63 0.64 0.65 0.67 0.68 0.68 0.66 0.64
1 -158 0.62 0.63 0.61 0.61 0.63 0.65 0.65 0.67 0.68 0.67 0.66 0.64
1 -157 0.63 0.63 0.61 0.62 0.63 0.65 0.65 0.67 0.68 0.67 0.66 0.64
1 -156 0.63 0.64 0.61 0.62 0.63 0.65 0.66 0.67 0.68 0.67 0.66 0.65
1 -155 0.63 0.64 0.62 0.62 0.63 0.65 0.66 0.67 0.68 0.68 0.67 0.65
1 -154 0.64 0.64 0.62 0.63 0.64 0.65 0.66 0.67 0.69 0.68 0.67 0.65
1 -153 0.64 0.64 0.62 0.63 0.64 0.66 0.67 0.68 0.69 0.68 0.67 0.66
1 -152 0.64 0.64 0.62 0.63 0.64 0.66 0.67 0.68 0.69 0.68 0.67 0.66
1 -151 0.65 0.64 0.62 0.63 0.64 0.66 0.67 0.68 0.69 0.69 0.67 0.66
1 -150 0.65 0.64 0.62 0.63 0.64 0.66 0.67 0.68 0.69 0.69 0.67 0.66
1 -149 0.65 0.65 0.62 0.63 0.64 0.66 0.67 0.69 0.69 0.69 0.68 0.66
1 -148 0.66 0.65 0.62 0.63 0.64 0.66 0.67 0.69 0.69 0.69 0.68 0.66
1 -147 0.66 0.65 0.62 0.63 0.64 0.66 0.67 0.69 0.69 0.69 0.68 0.66
1 -146 0.66 0.65 0.63 0.63 0.64 0.67 0.67 0.69 0.70 0.69 0.68 0.66
1 -145 0.66 0.65 0.63 0.63 0.64 0.67 0.68 0.69 0.70 0.69 0.68 0.66
1 -144 0.66 0.65 0.63 0.63 0.64 0.67 0.68 0.69 0.70 0.69 0.68 0.66
1 -143 0.66 0.65 0.63 0.63 0.64 0.67 0.68 0.69 0.70 0.69 0.68 0.66
1 -142 0.66 0.65 0.63 0.63 0.64 0.67 0.68 0.69 0.70 0.69 0.68 0.66
1 -141 0.67 0.65 0.63 0.63 0.64 0.67 0.68 0.69 0.69 0.69 0.68 0.67
1 -140 0.67 0.65 0.63 0.63 0.64 0.67 0.68 0.69 0.69 0.69 0.68 0.67
1 -139 0.67 0.65 0.62 0.63 0.64 0.67 0.69 0.69 0.69 0.69 0.67 0.67
1 -138 0.67 0.65 0.62 0.63 0.64 0.67 0.69 0.69 0.69 0.69 0.67 0.67
1 -137 0.67 0.65 0.62 0.63 0.64 0.67 0.68 0.69 0.69 0.69 0.67 0.66
1 -136 0.67 0.65 0.62 0.64 0.64 0.67 0.68 0.69 0.69 0.69 0.67 0.66
1 -135 0.67 0.65 0.63 0.64 0.64 0.67 0.68 0.69 0.69 0.69 0.67 0.66
1 -134 0.67 0.66 0.63 0.64 0.65 0.67 0.68 0.69 0.69 0.69 0.67 0.66
1 -133 0.66 0.66 0.63 0.64 0.65 0.67 0.68 0.69 0.69 0.69 0.67 0.66
1 -132 0.66 0.66 0.63 0.64 0.65 0.67 0.68 0.69 0.69 0.69 0.67 0.66
1 -131 0.66 0.66 0.63 0.64 0.65 0.67 0.68 0.68 0.69 0.69 0.67 0.66
1 -130 0.66 0.66 0.63 0.64 0.64 0.67 0.68 0.68 0.69 0.69 0.67 0.66
1 -129 0.66 0.66 0.63 0.64 0.64 0.67 0.68 0.68 0.69 0.68 0.67 0.65
1 -128 0.66 0.66 0.63 0.64 0.64 0.67 0.68 0.68 0.69 0.68 0.66 0.65
1 -127 0.65 0.66 0.63 0.64 0.64 0.67 0.68 0.68 0.69 0.68 0.66 0.65
1 -126 0.65 0.66 0.63 0.64 0.64 0.67 0.67 0.67 0.67 0.66 0.66 0.64
1 -125 0.65 0.65 0.63 0.64 0.64 0.67 0.67 0.67 0.65 0.63 0.66 0.64
1 -124 0.65 0.65 0.63 0.64 0.64 0.67 0.67 0.67 0.63 0.61 0.66 0.64
1 -123 0.65 0.65 0.63 0.64 0.63 0.67 0.66 0.66 0.62 0.61 0.66 0.63
1 -122 0.65 0.65 0.64 0.64 0.63 0.67 0.66 0.66 0.61 0.60 0.66 0.63
1 -121 0.65 0.65 0.64 0.64 0.64 0.67 0.65 0.65 0.61 0.60 0.65 0.62
1 -120 0.65 0.64 0.64 0.64 0.64 0.66 0.65 0.64 0.60 0.60 0.65 0.62
1 -119 0.65 0.64 0.64 0.64 0.64 0.66 0.65 0.64 0.60 0.59 0.64 0.62
1 -118 0.64 0.64 0.64 0.64 0.64 0.66 0.64 0.63 0.59 0.59 0.64 0.62
1 -117 0.64 0.64 0.64 0.64 0.64 0.66 0.64 0.63 0.59 0.59 0.64 0.61
1 -116 0.64 0.64 0.64 0.64 0.64 0.66 0.63 0.63 0.59 0.59 0.63 0.61
1 -115 0.64 0.64 0.64 0.64 0.64 0.66 0.63 0.62 0.59 0.58 0.63 0.61
1 -114 0.64 0.63 0.64 0.64 0.64 0.66 0.63 0.62 0.58 0.58 0.63 0.61
1 -113 0.63 0.63 0.64 0.64 0.63 0.66 0.63 0.62 0.58 0.57 0.63 0.61
1 -112 0.63 0.63 0.63 0.64 0.63 0.66 0.63 0.62 0.57 0.57 0.63 0.61
1 -111 0.62 0.63 0.63 0.64 0.63 0.65 0.63 0.61 0.57 0.57 0.62 0.61
1 -110 0.62 0.63 0.64 0.64 0.63 0.65 0.62 0.61 0.56 0.56 0.62 0.61
1 -109 0.62 0.63 0.64 0.64 0.63 0.64 0.62 0.60 0.56 0.56 0.62 0.60
1 -108 0.61 0.62 0.63 0.64 0.63 0.64 0.62 0.60 0.55 0.56 0.61 0.60
1 -107 0.61 0.61 0.63 0.64 0.63 0.64 0.62 0.59 0.55 0.56 0.60 0.60
1 -106 0.60 0.61 0.63 0.64 0.63 0.64 0.61 0.59 0.54 0.55 0.60 0.60
1 -105 0.60 0.61 0.63 0.64 0.63 0.64 0.60 0.58 0.54 0.55 0.60 0.60
1 -104 0.60 0.60 0.63 0.64 0.63 0.64 0.60 0.57 0.53 0.54 0.59 0.60
1 -103 0.60 0.60 0.62 0.64 0.63 0.63 0.59 0.56 0.53 0.54 0.59 0.60
1 -102 0.60 0.60 0.62 0.64 0.63 0.63 0.59 0.56 0.52 0.53 0.59 0.59
