<SIZE>144
<LANG>EN,FR,DE
<STATE>Luxembourg,LL
Hassel,Hassel,Hassel,49.5,6.2
Hautcharage,Hautcharage,Hautcharage,49.6,5.9
Heffingen,Heffingen,Heffingen,49.8,6.2
Heisdorf-sur-Alzette,Heisdorf-sur-Alzette,Heisdorf-sur-Alzette,49.7,6.1
Hellange,Hellange,Hellange,49.5,6.2
Helmdange,Helmdange,Helmdange,49.7,6.1
Helmsange,Helmsange,Helmsange,49.7,6.1
Hesperange,Hesperange,Hesperange,49.6,6.2
Hivange,Hivange,Hivange,49.6,5.9
Hobscheid,Hobscheid,Hobscheid,49.7,5.9
Hollenfels,Hollenfels,Hollenfels,49.7,6.1
Holzem,Holzem,Holzem,49.6,6
Hostert,Hostert,Hostert,49.7,6.2
Huncherange,Huncherange,Huncherange,49.5,6.1
Hunsdorf,Hunsdorf,Hunsdorf,49.7,6.1
Itzig,Itzig,Itzig,49.6,6.2
Kahler,Kahler,Kahler,49.6,5.9
Kayl,Kayl,Kayl,49.5,6
Kehlen,Kehlen,Kehlen,49.7,6
Keispelt,Keispelt,Keispelt,49.7,6.1
Kleinbettingen,Kleinbettingen,Kleinbettingen,49.6,5.9
Kockelscheuer,Kockelscheuer,Kockelscheuer,49.6,6.1
Koerich,Koerich,Koerich,49.7,5.9
Kopstal,Kopstal,Kopstal,49.7,6.1
Lamadelaine,Lamadelaine,Lamadelaine,49.5,5.9
Larochette,Larochette,Larochette,49.8,6.2
Lasauvage,Lasauvage,Lasauvage,49.5,5.8
Leudelange,Leudelange,Leudelange,49.6,6.1
Limpach,Limpach,Limpach,49.6,6
Linger,Linger,Linger,49.6,5.9
Lintgen,Lintgen,Lintgen,49.7,6.1
Livange,Livange,Livange,49.5,6.1
Lorentzweiler,Lorentzweiler,Lorentzweiler,49.7,6.1
Luxembourg,Luxembourg,Luxemburg,49.6,6.1
Mamer,Mamer,Mamer,49.6,6
Marienthal,Marienthal,Marienthal,49.7,6.1
Meispelt,Meispelt,Meispelt,49.7,6.1
Mersch,Mersch,Mersch,49.7,6.1
Moesdorf,Moesdorf,Moesdorf,49.8,6.1
Mondercange,Mondercange,Mondercange,49.5,6
Moutfort,Moutfort,Moutfort,49.6,6.3
Müllendorf,Müllendorf,Müllendorf,49.7,6.1
Münsbach,Münsbach,Münsbach,49.6,6.3
Neihaischen,Neihaischen,Neihaischen,49.6,6.2
Niederanven,Niederanven,Niederanven,49.6,6.3
Niedercorn,Niedercorn,Niedercorn,49.5,5.9
Noertzange,Noertzange,Noertzange,49.5,6.1
Nommern,Nommern,Nommern,49.8,6.2
Nospelt,Nospelt,Nospelt,49.7,6
Oberanven,Oberanven,Oberanven,49.7,6.2
Obercorn,Obercorn,Obercorn,49.5,5.9
Oetrange,Oetrange,Oetrange,49.6,6.3
Olm,Olm,Olm,49.7,6
Peppange,Peppange,Peppange,49.5,6.1
Pettingen,Pettingen,Pettingen,49.8,6.1
Pissange,Pissange,Pissange,49.5,6
Pontpierre,Pontpierre,Pontpierre,49.5,6
Prettingen,Prettingen,Prettingen,49.7,6.1
Pétange,Pétange,Pétange,49.6,5.9
Rameldange,Rameldange,Rameldange,49.7,6.2
Reckange-lès-Mersch,Reckange-lès-Mersch,Reckange-lès-Mersch,49.7,6.1
Reckange-sur-Mess,Reckange-sur-Mess,Reckingen,49.6,6
Reuland,Reuland,Reuland,49.7,6.3
Rodange,Rodange,Rodange,49.5,5.8
Roedgen,Roedgen,Roedgen,49.6,6
Roeser,Roeser,Roeser,49.5,6.2
Rollingen,Rollingen,Rollingen,49.7,6.1
Roodt-sur-Eisch,Roodt-sur-Eisch,Roodt-sur-Eisch,49.7,6
Sandweiler,Sandweiler,Sandweiler,49.6,6.2
Sanem,Sanem,Sanem,49.5,5.9
Schifflange,Schifflange,Schifflange,49.5,6
Schoenfels,Schoenfels,Schoenfels,49.7,6.1
Schoos,Schoos,Schoos,49.7,6.2
Schouweiler,Schouweiler,Schouweiler,49.6,6
Schrassig,Schrassig,Schrassig,49.6,6.3
Schrondweiler,Schrondweiler,Schrondweiler,49.8,6.2
Schuttrange,Schuttrange,Schuttrange,49.6,6.3
Senningen,Senningen,Senningen,49.6,6.2
Septfontaines,Septfontaines,Septfontaines,49.7,6
Soleuvre,Soleuvre,Soleuvre,49.5,5.9
Steinfort,Steinfort,Steinfort,49.7,5.9
Steinsel,Steinsel,Steinsel,49.7,6.1
Strassen,Strassen,Strassen,49.6,6.1
Syren,Syren,Syren,49.6,6.2
Tuntange,Tuntange,Tuntange,49.7,6
Tétange,Tétange,Tétange,49.5,6
Uebersyren,Uebersyren,Uebersyren,49.6,6.3
Walferdange,Walferdange,Walferdingen,49.7,6.1
Weiler-la-Tour,Weiler-la-Tour,Weiler-la-Tour,49.5,6.2
Wickrange,Wickrange,Wickrange,49.5,6
